time flux error quarter
587.899274306641 5184.8076171875 4.913504600524902 6.0
587.9197076702039 5179.2587890625 4.914154052734375 6.0
587.9401412335355 5184.8701171875 4.914144515991211 6.0
587.9605746963935 5180.86376953125 4.914225101470947 6.0
587.9810082590266 5178.0751953125 4.913561820983887 6.0
588.0014416211925 5181.919921875 4.914060592651367 6.0
588.0218750831191 5177.1455078125 4.913674831390381 6.0
588.0423085445873 5186.298828125 4.914651870727539 6.0
588.0627420058227 5178.8623046875 4.914257049560547 6.0
588.0831754665851 5189.13818359375 4.9153056144714355 6.0
588.103608927122 5177.744140625 4.9143829345703125 6.0
588.1240423871932 5183.5625 4.914521217346191 6.0
588.1444758470243 5177.59228515625 4.913946628570557 6.0
588.164909306397 5182.40771484375 4.913971900939941 6.0
588.1853427655369 5174.25048828125 4.913384914398193 6.0
588.2057762244367 5183.61083984375 4.91415548324585 6.0
588.2262096826453 5179.21484375 4.912055492401123 6.0
588.2466431408538 5174.7275390625 4.913911819458008 6.0
588.2670765985895 5176.21923828125 4.913774490356445 6.0
588.2875101558675 5181.630859375 4.913477897644043 6.0
588.3079435129112 5172.646484375 4.913547039031982 6.0
588.3283770697162 5173.986328125 4.913999080657959 6.0
588.3488105260622 5176.775390625 4.913060665130615 6.0
588.3692438821745 5185.9365234375 4.91472864151001 6.0
588.3896774378154 5168.880859375 4.9137396812438965 6.0
588.450977802655 5173.83544921875 4.914315223693848 6.0
588.4714112569054 5174.447265625 4.914798736572266 6.0
588.4918446109223 5181.01513671875 4.914783954620361 6.0
588.5122781644677 5182.66455078125 4.914802551269531 6.0
588.5327116177868 5177.01171875 4.914130210876465 6.0
588.5531450706403 5175.88330078125 4.913668155670166 6.0
588.5735785232537 5178.533203125 4.914299964904785 6.0
588.5940119754086 5170.359375 4.913743495941162 6.0
588.6144454273308 5180.65185546875 4.914783954620361 6.0
588.6348788790128 5177.53955078125 4.914548873901367 6.0
588.6553123300037 5169.955078125 4.914175033569336 6.0
588.675745880988 5173.67822265625 4.914117336273193 6.0
588.6961793315131 5172.6025390625 4.913893699645996 6.0
588.7166126815719 5174.69775390625 4.914468288421631 6.0
588.7370462313993 5169.25244140625 4.914010047912598 6.0
588.7574796809859 5178.9296875 4.914429187774658 6.0
588.7779130301133 5177.1728515625 4.914636135101318 6.0
588.7983465787693 5171.14306640625 4.913987159729004 6.0
588.8187799271982 5174.37646484375 4.914244651794434 6.0
588.839213375395 5177.513671875 4.914368152618408 6.0
588.859646923127 5176.2265625 4.914748668670654 6.0
588.8800802706173 5173.24267578125 4.914083003997803 6.0
588.90051371765 5179.6025390625 4.914937496185303 6.0
588.9209472642106 5173.4423828125 4.914129257202148 6.0
588.9413806107768 5167.0634765625 4.913351535797119 6.0
588.9822476022819 5163.95458984375 4.9126362800598145 6.0
589.0026809476767 5168.0458984375 4.913275718688965 6.0
589.0231144926147 5173.0615234375 4.912215709686279 6.0
589.0435479373118 5170.96435546875 4.912565231323242 6.0
589.0639812817826 5170.3564453125 4.913437843322754 6.0
589.0844148255565 5172.1259765625 4.912862777709961 6.0
589.1048482693295 5164.0849609375 4.912539482116699 6.0
589.1252817126297 5159.232421875 4.911980628967285 6.0
589.1457151554714 5168.96875 4.912787914276123 6.0
589.166148598073 5172.40673828125 4.913596153259277 6.0
589.1865820402163 5170.16357421875 4.913541316986084 6.0
589.2070155821275 5168.744140625 4.913049697875977 6.0
589.2274489238043 5173.81787109375 4.9132843017578125 6.0
589.247882365009 5168.1025390625 4.91353178024292 6.0
589.268315905756 5167.2451171875 4.913001537322998 6.0
589.2887492464943 5156.74560546875 4.9120192527771 6.0
589.3091827865428 5165.48486328125 4.913351535797119 6.0
589.3296162263578 5163.119140625 4.913051128387451 6.0
589.3500495659391 5166.8212890625 4.913491249084473 6.0
589.3704831050491 5169.60205078125 4.914132118225098 6.0
589.3909165439327 5166.2685546875 4.913842678070068 6.0
589.4113498823426 5171.55712890625 4.914066791534424 6.0
589.4317834205285 5166.50537109375 4.913104057312012 6.0
589.4522167582472 5163.9150390625 4.913240432739258 6.0
589.4726501957266 5158.3828125 4.91265869140625 6.0
589.4930837327483 5163.73779296875 4.912923812866211 6.0
589.533950505851 5151.7529296875 4.91163444519043 6.0
589.5543840419414 5158.900390625 4.91240119934082 6.0
589.5748174775654 5165.87548828125 4.91387939453125 6.0
589.5952508129485 5160.88134765625 4.913280963897705 6.0
589.6156843481076 5161.1123046875 4.91304349899292 6.0
589.6361177828003 5166.06787109375 4.913617134094238 6.0
589.65655121702 5163.68310546875 4.912991046905518 6.0
589.6769846510142 5165.0693359375 4.913046360015869 6.0
589.6974180847756 5161.197265625 4.913434982299805 6.0
589.7178516180647 5157.73681640625 4.912691593170166 6.0
589.738284950894 5166.49267578125 4.913085460662842 6.0
589.7587183834912 5162.4716796875 4.912904739379883 6.0
589.7791519158491 5163.091796875 4.913191795349121 6.0
589.799585247747 5161.74560546875 4.913057804107666 6.0
589.8200186794129 5154.1904296875 4.912729263305664 6.0
589.8404522106066 5154.87744140625 4.9128217697143555 6.0
589.8608855415732 5160.22607421875 4.9125165939331055 6.0
589.9017525023373 5160.9765625 4.912308216094971 6.0
589.9221858321398 5158.8857421875 4.912129878997803 6.0
589.9426192617102 5154.9619140625 4.911965370178223 6.0
589.9630527908084 5165.09716796875 4.91295862197876 6.0
589.9834861196796 5162.22021484375 4.912746429443359 6.0
590.0039196480793 5162.36865234375 4.911447525024414 6.0
590.0243530762527 5153.28125 4.9107489585876465 6.0
590.0447865041933 5164.7783203125 4.9124979972839355 6.0
590.0652199316683 5162.39208984375 4.911895751953125 6.0
590.0856533586702 5155.78564453125 4.91222620010376 6.0
590.1060867854467 5155.19482421875 4.912009239196777 6.0
590.126520211983 5159.9248046875 4.9131388664245605 6.0
590.146953638061 5163.31982421875 4.912836074829102 6.0
590.1673870636732 5154.951171875 4.911839008331299 6.0
590.1878204890527 5158.9794921875 4.912928104400635 6.0
590.208253914192 5164.97412109375 4.912624359130859 6.0
590.2286872388722 5168.29150390625 4.912903308868408 6.0
590.2491207633138 5166.09130859375 4.912631511688232 6.0
590.2695541872963 5160.19873046875 4.91220235824585 6.0
590.2899875110452 5160.66650390625 4.912790298461914 6.0
590.3104210343299 5154.64892578125 4.912010192871094 6.0
590.3308544573738 5151.1845703125 4.9119086265563965 6.0
590.3717213023046 5162.390625 4.913188457489014 6.0
590.3921547241916 5158.13916015625 4.912239074707031 6.0
590.4125882458466 5159.53173828125 4.912611484527588 6.0
590.4330215672671 5159.5166015625 4.9126296043396 6.0
590.4534549882155 5159.61572265625 4.912638187408447 6.0
590.4738885087063 5153.8720703125 4.912121772766113 6.0
590.4943218289554 5164.2685546875 4.9133148193359375 6.0
590.514755248747 5158.7783203125 4.912473201751709 6.0
590.5351887685392 5155.2763671875 4.912099361419678 6.0
590.555622187625 5155.7333984375 4.912535667419434 6.0
590.5760555064844 5159.60205078125 4.912857532501221 6.0
590.5964890251125 5147.6787109375 4.911879062652588 6.0
590.616922443267 5161.60107421875 4.913268089294434 6.0
590.6373557611951 5158.83447265625 4.912525653839111 6.0
590.657789278659 5163.2548828125 4.912978649139404 6.0
590.6782226956493 5164.08056640625 4.913121700286865 6.0
590.6986561126469 5151.20068359375 4.911669731140137 6.0
590.7395229452377 5154.67431640625 4.912280559539795 6.0
590.7599564610719 5155.0546875 4.912373065948486 6.0
590.7803897764388 5159.7529296875 4.912418842315674 6.0
590.8008231915665 5156.43798828125 4.912180423736572 6.0
590.8212566062357 5161.34716796875 4.9118971824646 6.0
590.8416900206721 5163.91259765625 4.913017272949219 6.0
590.8621233348676 5148.46435546875 4.9107842445373535 6.0
590.8825568483735 5164.06787109375 4.913203716278076 6.0
590.9029902618786 5144.21533203125 4.911304473876953 6.0
590.9438570877173 5155.8310546875 4.912548065185547 6.0
590.9642905000583 5146.927734375 4.9115166664123535 6.0
590.9847239119263 5153.73291015625 4.911627769470215 6.0
591.0051573235687 5159.9990234375 4.912235260009766 6.0
591.0255907349783 5166.65087890625 4.912210941314697 6.0
591.0460242459158 5162.66552734375 4.912303924560547 6.0
591.0664575566261 5155.3876953125 4.911426544189453 6.0
591.0868909668716 5152.93603515625 4.910306453704834 6.0
591.1073244768777 5153.2216796875 4.910927772521973 6.0
591.1277578864247 5156.1435546875 4.910858631134033 6.0
591.148191195738 5165.46923828125 4.9115891456604 6.0
591.16862470458 5154.8662109375 4.909021854400635 6.0
591.1890581131956 5161.013671875 4.911838054656982 6.0
591.2094914215777 5160.89501953125 4.910953998565674 6.0
591.2299249294883 5156.1845703125 4.910621166229248 6.0
591.2707916441577 5160.07373046875 4.9118242263793945 6.0
591.2912251509042 5153.0576171875 4.911211013793945 6.0
591.3116585574244 5160.2958984375 4.910593509674072 6.0
591.332091863711 5147.435546875 4.910637855529785 6.0
591.3525253695261 5149.50927734375 4.910604476928711 6.0
591.372958775115 5156.025390625 4.91131591796875 6.0
591.3933922802389 5158.94873046875 4.911455154418945 6.0
591.4138255851212 5163.8720703125 4.912420749664307 6.0
591.4342589895459 5149.97900390625 4.911952495574951 6.0
591.4546924934984 5145.80908203125 4.910834789276123 6.0
591.4751257974567 5157.0087890625 4.911989688873291 6.0
591.5159926039778 5155.1015625 4.91138219833374 6.0
591.5364260067654 5160.7021484375 4.912328720092773 6.0
591.5568594090946 5151.7568359375 4.911875247955322 6.0
591.577292811191 5150.7041015625 4.9114990234375 6.0
591.5977262128145 5165.9091796875 4.91323709487915 6.0
591.6181596142123 5151.50732421875 4.911537170410156 6.0
591.6385931153782 5158.37841796875 4.911623954772949 6.0
591.6590264160695 5151.5361328125 4.911314487457275 6.0
591.6794598163033 5153.05517578125 4.910478115081787 6.0
591.6998933162977 5155.94873046875 4.910037040710449 6.0
591.7407601153682 5167.6748046875 4.911594390869141 6.0
591.7611935144378 5157.24365234375 4.912292003631592 6.0
591.7816268130337 5156.50830078125 4.9124603271484375 6.0
591.8020603114055 5159.74169921875 4.912680149078369 6.0
591.8224937093037 5157.97021484375 4.9121575355529785 6.0
591.8429270069755 5155.572265625 4.911384105682373 6.0
591.8633605041832 5160.96533203125 4.912133693695068 6.0
591.88379390115 5159.76806640625 4.912148475646973 6.0
591.9042271976577 5159.0791015625 4.912364959716797 6.0
591.9246606939341 5161.375 4.912474155426025 6.0
591.9450940897368 5163.0087890625 4.9129228591918945 6.0
591.9655274853139 5158.76025390625 4.912851810455322 6.0
591.9859608806582 5160.29541015625 4.913607120513916 6.0
592.0063942755296 5151.7841796875 4.911742210388184 6.0
592.0268276699426 5160.916015625 4.912200927734375 6.0
592.0472610641227 5148.85498046875 4.911468029022217 6.0
592.0676944580628 5162.19580078125 4.910940170288086 6.0
592.0881279515452 5167.47705078125 4.912837505340576 6.0
592.108561344794 5170.84423828125 4.913293838500977 6.0
592.1289946375691 5165.4423828125 4.91048526763916 6.0
592.1494281301202 5159.9619140625 4.910699367523193 6.0
592.1698615222049 5163.3564453125 4.912231922149658 6.0
592.1902948140487 5161.10986328125 4.912257194519043 6.0
592.2107283054356 5161.54541015625 4.912055015563965 6.0
592.2311615965882 5162.88330078125 4.912811279296875 6.0
592.2515949872686 5166.82666015625 4.913128852844238 6.0
592.2924617677127 5164.54638671875 4.912979602813721 6.0
592.3128951574618 5156.3115234375 4.912868499755859 6.0
592.333328646986 5171.0712890625 4.914237022399902 6.0
592.3537619360432 5167.9130859375 4.913768291473389 6.0
592.3741953246281 5164.05126953125 4.913931846618652 6.0
592.3946288129882 5153.00634765625 4.912530899047852 6.0
592.415062101114 5161.3046875 4.913268566131592 6.0
592.4354955887684 5164.09130859375 4.9131879806518555 6.0
592.4559289761964 5168.64208984375 4.913722038269043 6.0
592.4763623631588 5174.8056640625 4.915085315704346 6.0
592.4967957498811 5171.81884765625 4.914455890655518 6.0
592.517229136145 5169.20947265625 4.9137420654296875 6.0
592.5376625221761 5173.705078125 4.914636611938477 6.0
592.5580959077342 5165.83056640625 4.912550926208496 6.0
592.5785292930668 5168.6376953125 4.914320468902588 6.0
592.6193961625613 5175.4130859375 4.914638042449951 6.0
592.6398294469618 5172.9951171875 4.914786338806152 6.0
592.6602628308974 5161.5498046875 4.913576126098633 6.0
592.6806963143608 5174.37451171875 4.914283752441406 6.0
592.7011295975972 5168.9580078125 4.9137797355651855 6.0
592.7215630806022 5171.90966796875 4.914280414581299 6.0
592.7419964631335 5174.91796875 4.913538932800293 6.0
592.7624297454386 5172.80908203125 4.913783073425293 6.0
592.7828632272722 5173.19287109375 4.91306209564209 6.0
592.8032966086466 5174.28857421875 4.913786888122559 6.0
592.8237298900203 5183.1376953125 4.913755416870117 6.0
592.8645967513658 5171.75 4.9119133949279785 6.0
592.8850300313425 5174.330078125 4.912382125854492 6.0
592.9054635113134 5189.6982421875 4.9145331382751465 6.0
592.9258967908245 5173.37353515625 4.913606643676758 6.0
592.9463301698706 5180.97412109375 4.912848949432373 6.0
592.9667636486847 5169.82763671875 4.913209438323975 6.0
592.9871969272572 5186.51611328125 4.914456844329834 6.0
593.007630305372 5189.50537109375 4.915543079376221 6.0
593.0280637830147 5176.00927734375 4.913806438446045 6.0
593.048497160431 5170.76220703125 4.913107395172119 6.0
593.0689305376145 5178.40625 4.914449214935303 6.0
593.0893639143324 5180.51611328125 4.91402006149292 6.0
593.1097972908101 5173.30517578125 4.913991451263428 6.0
593.1302307668302 5184.4189453125 4.914907932281494 6.0
593.1506640426087 5181.77587890625 4.9151811599731445 6.0
593.1710974179296 5183.60888671875 4.9143548011779785 6.0
593.1915308930184 5180.01220703125 4.914916515350342 6.0
593.21196416764 5169.36376953125 4.913583278656006 6.0
593.2323975420222 5177.3740234375 4.915006637573242 6.0
593.2528310159469 5176.40283203125 4.914918899536133 6.0
593.2732642896299 5184.27099609375 4.915426254272461 6.0
593.2936976630881 5178.88623046875 4.914312362670898 6.0
593.3141311360814 5175.1103515625 4.914554119110107 6.0
593.3549977808943 5183.435546875 4.914399147033691 6.0
593.3754312529563 5195.16455078125 4.915611743927002 6.0
593.3958645245439 5182.83447265625 4.914751052856445 6.0
593.4162979959074 5187.02001953125 4.913654327392578 6.0
593.4367313668045 5188.779296875 4.914248466491699 6.0
593.4571647374614 5185.40478515625 4.9140496253967285 6.0
593.47759810766 5182.9990234375 4.914019584655762 6.0
593.5184648471186 5179.46630859375 4.913320541381836 6.0
593.5388982163859 5194.59423828125 4.9145097732543945 6.0
593.5593315854203 5189.4365234375 4.915205478668213 6.0
593.579764953749 5182.0849609375 4.914137363433838 6.0
593.6001983220849 5191.91650390625 4.915335178375244 6.0
593.6206316899552 5187.07275390625 4.914425373077393 6.0
593.6410649575846 5187.80224609375 4.914853572845459 6.0
593.6614984247572 5186.45361328125 4.913913249969482 6.0
593.6819317914633 5197.4033203125 4.913939476013184 6.0
593.7023650579358 5193.40234375 4.915677547454834 6.0
593.7227985241698 5196.39208984375 4.915241718292236 6.0
593.7432318899446 5197.9140625 4.91568660736084 6.0
593.76366535548 5200.0556640625 4.915957450866699 6.0
593.7840986205556 5200.447265625 4.915866374969482 6.0
593.8045319853991 5197.69921875 4.914592266082764 6.0
593.8249654500032 5195.3232421875 4.91480827331543 6.0
593.8453987141474 5201.787109375 4.914092540740967 6.0
593.8658320778268 5197.37451171875 4.9130377769470215 6.0
593.8862655412668 5196.00634765625 4.914090633392334 6.0
593.9066988042468 5194.6298828125 4.914903163909912 6.0
593.9271321669949 5208.8662109375 4.917051315307617 6.0
593.9475656295035 5209.99462890625 4.9166669845581055 6.0
593.967998991553 5191.62890625 4.9133172035217285 6.0
593.988432253369 5206.57763671875 4.917160987854004 6.0
594.0088657147135 5199.61474609375 4.915991306304932 6.0
594.0292990758317 5200.4169921875 4.914104461669922 6.0
594.0497323364834 5190.08251953125 4.914794921875 6.0
594.0701657968966 5201.8349609375 4.91576623916626 6.0
594.0905991568507 5192.13623046875 4.91439962387085 6.0
594.1110326165654 5203.2451171875 4.916298866271973 6.0
594.1314658758201 5206.15771484375 4.915820121765137 6.0
594.1518992348429 5205.69091796875 4.915767669677734 6.0
594.1723326936335 5209.82373046875 4.917078018188477 6.0
594.1927659519497 5207.94091796875 4.916359901428223 6.0
594.2131993100411 5202.80908203125 4.916537761688232 6.0
594.2336327676603 5210.48291015625 4.917314052581787 6.0
594.2540660248196 5201.15380859375 4.915289402008057 6.0
594.2744993817469 5205.78955078125 4.916067600250244 6.0
594.2949327384413 5215.1533203125 4.91715145111084 6.0
594.3153660946627 5208.90625 4.916937828063965 6.0
594.3357994506587 5200.689453125 4.915709018707275 6.0
594.3562328061817 5213.5439453125 4.917538642883301 6.0
594.3766661614791 5222.03125 4.9184489250183105 6.0
594.3970995165437 5225.43115234375 4.9194746017456055 6.0
594.4175328711426 5216.609375 4.918771743774414 6.0
594.4379662252686 5217.11865234375 4.918298721313477 6.0
594.4583996791698 5225.38232421875 4.919777870178223 6.0
594.4788330328302 5216.62109375 4.918395519256592 6.0
594.4992662860313 5215.583984375 4.918665885925293 6.0
594.5196997387684 5217.60595703125 4.918459415435791 6.0
594.5401330914974 5224.52880859375 4.919104099273682 6.0
594.5605663435344 5222.9248046875 4.918187618255615 6.0
594.5809997953402 5218.14013671875 4.91879415512085 6.0
594.601433146905 5221.958984375 4.91849422454834 6.0
594.6218663982436 5232.3173828125 4.919556140899658 6.0
594.6422998488852 5225.0703125 4.918192386627197 6.0
594.6627331995187 5236.794921875 4.919683933258057 6.0
594.6831664496931 5228.494140625 4.918280601501465 6.0
594.7035998994033 5228.71484375 4.918379783630371 6.0
594.7240332488727 5232.96142578125 4.918675899505615 6.0
594.7444664981158 5220.87646484375 4.918651103973389 6.0
594.7648999468947 5225.23583984375 4.919199466705322 6.0
594.7853332952 5219.19921875 4.918838024139404 6.0
594.8057667435132 5224.3154296875 4.919143199920654 6.0
594.8261999911265 5222.51611328125 4.919089317321777 6.0
594.8466333385004 5223.759765625 4.918827533721924 6.0
594.8670667856495 5221.412109375 4.918783187866211 6.0
594.8875000325643 5226.82568359375 4.919483661651611 6.0
594.907933378774 5220.30517578125 4.918544292449951 6.0
594.9283668249918 5216.85888671875 4.918885231018066 6.0
594.9488000707424 5223.982421875 4.919650554656982 6.0
594.9692334160209 5226.32958984375 4.918749809265137 6.0
594.9896667610737 5231.10888671875 4.9192352294921875 6.0
595.0305334502409 5239.5009765625 4.919274806976318 6.0
595.0509668943632 5230.85009765625 4.919684410095215 6.0
595.0714001380184 5238.99267578125 4.920252323150635 6.0
595.0918334812013 5228.724609375 4.918849468231201 6.0
595.1122669243923 5231.5009765625 4.918755054473877 6.0
595.1327001668833 5241.01611328125 4.919856548309326 6.0
595.1531336093685 5241.6748046875 4.919545650482178 6.0
595.1735669513946 5242.57275390625 4.919527530670166 6.0
595.1940001929543 5237.39111328125 4.91970682144165 6.0
595.2144336342753 5243.83544921875 4.9203572273254395 6.0
595.2348669753701 5239.3115234375 4.920013904571533 6.0
595.2553002159984 5239.08740234375 4.920042037963867 6.0
595.2757336561554 5234.890625 4.919470310211182 6.0
595.296166996086 5238.5068359375 4.919799327850342 6.0
595.3166003357837 5246.32763671875 4.920218467712402 6.0
595.3370336750086 5236.8564453125 4.919973850250244 6.0
595.3574670140079 5234.5830078125 4.919358730316162 6.0
595.3779003525415 5242.26953125 4.920994281768799 6.0
595.398333690835 5245.580078125 4.921743392944336 6.0
595.4187670286701 5238.244140625 4.920260906219482 6.0
595.4392003662724 5238.14990234375 4.920444488525391 6.0
595.4596337036346 5237.57080078125 4.920923709869385 6.0
595.4800670405384 5244.814453125 4.921045303344727 6.0
595.5005004769773 5233.705078125 4.920153617858887 6.0
595.5209338131754 5244.05029296875 4.921295166015625 6.0
595.5413670491471 5245.640625 4.921115875244141 6.0
595.5618004846474 5239.52294921875 4.919543743133545 6.0
595.5822338199214 5249.94921875 4.9208903312683105 6.0
595.602667054729 5231.9765625 4.920292854309082 6.0
595.6231004893052 5234.8115234375 4.920343399047852 6.0
595.6435338234078 5239.19140625 4.919647216796875 6.0
595.663967057284 5244.8076171875 4.920919418334961 6.0
595.6844004909217 5250.27880859375 4.921266078948975 6.0
595.7048337238666 5231.9638671875 4.9197163581848145 6.0
595.7252670568123 5247.970703125 4.921103477478027 6.0
595.7457004892931 5235.22998046875 4.920041561126709 6.0
595.7661337215322 5255.41064453125 4.9220991134643555 6.0
595.7865670533138 5244.00537109375 4.921088218688965 6.0
595.8070004846231 5236.7001953125 4.920076370239258 6.0
595.8274337159382 5249.2001953125 4.920992851257324 6.0
595.8478671465564 5247.609375 4.921167373657227 6.0
595.8683004771738 5237.26806640625 4.920407295227051 6.0
595.8887338073182 5239.11279296875 4.920083045959473 6.0
595.9091671370043 5243.2685546875 4.919872760772705 6.0
595.9296004664502 5240.2978515625 4.920063018798828 6.0
595.9500337954378 5255.26025390625 4.921744346618652 6.0
595.9704671241925 5244.48388671875 4.920816898345947 6.0
595.9909004527144 5245.92724609375 4.920968055725098 6.0
596.0113337807634 5248.78125 4.921191692352295 6.0
596.0317672085876 5238.509765625 4.920320510864258 6.0
596.0522004359373 5241.7724609375 4.9208197593688965 6.0
596.0726337630622 5248.60546875 4.9215874671936035 6.0
596.0930671897222 5244.55908203125 4.921228408813477 6.0
596.1135004161479 5243.71240234375 4.920583248138428 6.0
596.1339337421014 5250.818359375 4.92168664932251 6.0
596.1543671678301 5246.89501953125 4.920868873596191 6.0
596.1748003933171 5228.36474609375 4.920337200164795 6.0
596.1952338183473 5246.56884765625 4.921230316162109 6.0
596.2156671429111 5240.572265625 4.921618938446045 6.0
596.2361003672413 5251.79443359375 4.921298503875732 6.0
596.2565337913329 5247.62109375 4.920624256134033 6.0
596.2769671149654 5244.30126953125 4.920635223388672 6.0
596.297400338357 5263.7626953125 4.9220452308654785 6.0
596.3382666839898 5240.0693359375 4.920313835144043 6.0
596.3587000062253 5247.47265625 4.9211649894714355 6.0
596.3791333282206 5248.9609375 4.920212268829346 6.0
596.3995666499904 5255.3779296875 4.9219536781311035 6.0
596.4199999712946 5241.7958984375 4.92087459564209 6.0
596.4404332921258 5244.44580078125 4.919447422027588 6.0
596.4608666127315 5259.44384765625 4.92005729675293 6.0
596.501733353005 5248.265625 4.921254634857178 6.0
596.542599991888 5250.82666015625 4.921731948852539 6.0
596.5630333108566 5248.6484375 4.920712947845459 6.0
596.5834665295988 5250.06689453125 4.921168804168701 6.0
596.6038999478769 5245.58251953125 4.920769214630127 6.0
596.6243332656813 5244.7255859375 4.920411586761475 6.0
596.6447664832594 5240.6083984375 4.91968297958374 6.0
596.6651999006062 5273.60205078125 4.923072814941406 6.0
596.6856332174793 5245.70751953125 4.920841217041016 6.0
596.7060664338933 5263.94921875 4.922101974487305 6.0
596.7469331660177 5257.5390625 4.921647071838379 6.0
596.7673664817339 5258.63818359375 4.921827793121338 6.0
596.7877997969845 5248.78759765625 4.920949935913086 6.0
596.8082331117621 5255.6083984375 4.922127723693848 6.0
596.8286664263142 5249.01953125 4.919557571411133 6.0
596.8490997404006 5249.06298828125 4.9205756187438965 6.0
596.8695330544797 5248.9443359375 4.92025899887085 6.0
596.8899663678676 5253.50537109375 4.9208526611328125 6.0
596.9103996810227 5252.4931640625 4.920842170715332 6.0
596.9308329939377 5238.4130859375 4.919338703155518 6.0
596.9512663063942 5237.95849609375 4.91912841796875 6.0
596.971699618618 5239.96337890625 4.9184889793396 6.0
596.9921329303688 5245.2861328125 4.919281482696533 6.0
597.0125663418949 5255.47802734375 4.921205043792725 6.0
597.0329995531865 5239.3701171875 4.919894218444824 6.0
597.053432864006 5248.9267578125 4.921261310577393 6.0
597.0738662743679 5260.5869140625 4.921983242034912 6.0
597.0942994844954 5250.6796875 4.921536445617676 6.0
597.1147327943836 5248.83251953125 4.921031475067139 6.0
597.1351662038142 5248.220703125 4.920359134674072 6.0
597.1555994130103 5250.013671875 4.921167373657227 6.0
597.1760327217344 5241.91748046875 4.92003059387207 6.0
597.1964661302336 5240.45263671875 4.920102119445801 6.0
597.2168993382656 5249.40771484375 4.920137882232666 6.0
597.2373327460591 5244.72119140625 4.920752048492432 6.0
597.2577660536263 5249.6083984375 4.920245170593262 6.0
597.278199260727 5245.50439453125 4.920792102813721 6.0
597.2986326673563 5238.66650390625 4.920619487762451 6.0
597.3190659739921 5239.66015625 4.919766902923584 6.0
597.3394992799294 5248.27197265625 4.9213547706604 6.0
597.3599325858595 5239.9794921875 4.9204840660095215 6.0
597.3803658910983 5248.671875 4.920623779296875 6.0
597.4007991963299 5245.4619140625 4.920133113861084 6.0
597.4212326011038 5236.126953125 4.920116901397705 6.0
597.4620991094853 5245.89404296875 4.920842170715332 6.0
597.4825325130878 5243.443359375 4.919976234436035 6.0
597.502965716696 5236.95361328125 4.920370101928711 6.0
597.5233990195993 5251.0869140625 4.9211273193359375 6.0
597.543832322277 5233.1181640625 4.92031192779541 6.0
597.5642656247219 5250.83740234375 4.921954154968262 6.0
597.5846989267011 5241.57373046875 4.920907974243164 6.0
597.6051322284402 5242.13623046875 4.9198126792907715 6.0
597.6255655299537 5236.32861328125 4.91994047164917 6.0
597.6459989309951 5235.41650390625 4.920236587524414 6.0
597.6664321315766 5239.5654296875 4.920539855957031 6.0
597.686865431926 5244.7744140625 4.920773029327393 6.0
597.707298832036 5235.7470703125 4.919373989105225 6.0
597.7277320316862 5238.32958984375 4.919692039489746 6.0
597.7481653311042 5239.5830078125 4.919715881347656 6.0
597.7685987300501 5248.29541015625 4.9213480949401855 6.0
597.789031928769 5246.9658203125 4.920355319976807 6.0
597.8094652270229 5240.2978515625 4.919979095458984 6.0
597.8298986250375 5240.18701171875 4.920533180236816 6.0
597.8503319228257 5246.15283203125 4.920632839202881 6.0
597.8707651201476 5240.09521484375 4.919170379638672 6.0
597.891198516998 5246.62353515625 4.919471740722656 6.0
597.9116318136221 5242.22998046875 4.919509410858154 6.0
597.9320650100126 5233.52978515625 4.918886661529541 6.0
597.9524984059317 5242.46337890625 4.919808387756348 6.0
597.9729317016245 5233.68798828125 4.919205188751221 6.0
598.0137982918386 5241.37646484375 4.918662071228027 6.0
598.0342315866001 5241.96484375 4.921136379241943 6.0
598.0546649808966 5231.1064453125 4.9186553955078125 6.0
598.0750981747187 5234.12841796875 4.91865873336792 6.0
598.0955314685489 5240.5947265625 4.918428897857666 6.0
598.1159648616813 5231.89208984375 4.917969226837158 6.0
598.136398054572 5228.78857421875 4.918558120727539 6.0
598.156831347238 5226.6826171875 4.917277812957764 6.0
598.1772646396712 5241.9658203125 4.916983127593994 6.0
598.1976979313986 5226.791015625 4.914633274078369 6.0
598.2181312231332 5234.791015625 4.916275501251221 6.0
598.2385645144022 5218.2978515625 4.915135860443115 6.0
598.2794310960016 5236.716796875 4.908336162567139 6.0
599.219340700547 5190.67431640625 4.87194299697876 6.0
599.2397738752843 5190.36669921875 4.878612041473389 6.0
599.260207249783 5201.26025390625 4.879832744598389 6.0
599.2806405238225 5191.47265625 4.882185459136963 6.0
599.3010736976285 5198.1884765625 4.883656024932861 6.0
599.3215070711958 5196.841796875 4.887734413146973 6.0
599.341940344304 5206.93017578125 4.888411998748779 6.0
599.3623736171794 5203.14697265625 4.888504981994629 6.0
599.3828068895818 5205.86083984375 4.890781879425049 6.0
599.4032401617587 5202.818359375 4.891911029815674 6.0
599.42367343347 5206.275390625 4.892914772033691 6.0
599.4441067049411 5209.12939453125 4.895466327667236 6.0
599.4645399761866 5198.16845703125 4.896428108215332 6.0
599.4849732469665 5205.9365234375 4.897363662719727 6.0
599.5054065172735 5201.4384765625 4.897735118865967 6.0
599.5258397875878 5204.95654296875 4.900582313537598 6.0
599.5462731572043 5208.2529296875 4.901240348815918 6.0
599.5667064268127 5201.5556640625 4.90207576751709 6.0
599.5871395959621 5210.5390625 4.903611660003662 6.0
